,User_ID,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
159,5,2025-01-17,15112,11.3999996185303,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052,2782
160,5,2025-01-18,14131,10.0699996948242,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078,2770
161,5,2025-01-19,11548,8.52999973297119,3.28999996185303,0.239999994635582,5.0,0.0,31,7,250,1152,2489
162,5,2025-01-20,15112,10.6700000762939,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053,2897
163,5,2025-01-21,12453,8.73999977111816,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028,3158
164,5,2025-01-22,12954,9.32999992370605,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105,2638
165,5,2025-01-23,6001,4.21000003814697,0.0,0.0,4.21000003814697,0.0,0,0,249,1191,2069
166,5,2025-01-24,13481,10.2799997329712,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529
167,5,2025-01-25,11369,8.01000022888184,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44,8,217,1171,2470
168,5,2025-01-26,10119,7.19000005722046,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275,1086,2793
169,5,2025-01-27,10159,7.13000011444092,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282,1119,2463
170,5,2025-01-28,10140,7.11999988555908,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291,1123,2296
171,5,2025-01-29,10245,7.19000005722046,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611
172,5,2025-01-30,18387,12.9099998474121,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732
173,5,2025-02-01,10538,7.40000009536743,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245,1142,2380
174,5,2025-02-02,10379,7.28999996185303,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277,1119,2473
175,5,2025-02-03,12183,8.73999977111816,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104,2752
176,5,2025-02-04,11768,8.28999996185303,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649
177,5,2025-02-05,11895,8.35000038146973,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112,2609
178,5,2025-02-06,10227,7.17999982833862,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295,1104,2498
179,5,2025-02-07,6708,4.71000003814697,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149,1269,1995
180,5,2025-02-08,3292,2.30999994277954,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848
181,5,2025-02-09,13379,9.39000034332275,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061,2709
182,5,2025-02-10,12798,8.97999954223633,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797
183,5,2025-02-11,13272,9.31999969482422,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133,2544
184,5,2025-02-12,9117,6.40999984741211,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236,728,1853
84,6,2025-01-01,2605,1.62000000476837,0.0,0.0,1.62000000476837,0.0,0,0,166,729,1407
85,6,2025-01-02,1229,0.759999990463257,0.0,0.0,0.759999990463257,0.0,0,0,69,795,1237
86,6,2025-01-03,2308,1.42999994754791,0.0,0.0,1.42999994754791,0.0,0,0,115,720,1330
87,6,2025-01-04,6679,4.1399998664856,0.0,0.0,4.1399998664856,0.0,0,0,263,644,1583
88,6,2025-01-05,5645,3.5,0.0,0.0,3.5,0.0,0,0,248,621,1538
89,6,2025-01-06,3180,1.97000002861023,0.0,0.0,1.97000002861023,0.0,0,0,185,738,1421
90,6,2025-01-07,2767,1.72000002861023,0.0,0.0,1.72000002861023,0.0,0,0,170,673,1392
91,6,2025-01-08,3762,2.32999992370605,0.0,0.0,2.32999992370605,0.0,0,0,173,719,1425
92,6,2025-01-09,3098,1.91999995708466,0.0,0.0,1.91999995708466,0.0,0,0,185,700,1413
93,6,2025-01-10,5142,3.19000005722046,0.0,0.0,3.19000005722046,0.0,0,0,230,654,1515
94,6,2025-01-11,3279,2.02999997138977,0.0,0.0,2.02999997138977,0.0,0,0,164,694,1405
95,6,2025-01-12,1019,0.629999995231628,0.0,0.0,0.629999995231628,0.0,0,0,64,223,600
185,6,2025-01-12,4414,2.74000000953674,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459
186,6,2025-01-13,4993,3.09999990463257,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521
187,6,2025-01-14,3335,2.0699999332428,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431
188,6,2025-01-15,3821,2.36999988555908,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444
189,6,2025-01-16,2547,1.58000004291534,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373
190,6,2025-01-17,838,0.519999980926514,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214
191,6,2025-01-18,3325,2.05999994277954,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419
192,6,2025-01-19,2424,1.5,0.0,0.0,1.5,0.0,0,0,141,785,1356
193,6,2025-01-20,7222,4.48000001907349,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667
194,6,2025-01-21,2467,1.52999997138977,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370
195,6,2025-01-22,2915,1.80999994277954,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399
196,6,2025-01-23,12357,7.71000003814697,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916
197,6,2025-01-24,3490,2.16000008583069,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401
198,6,2025-01-25,6017,3.73000001907349,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576
199,6,2025-01-26,5933,3.6800000667572,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595
200,6,2025-01-27,6088,3.76999998092651,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593
201,6,2025-01-28,6375,3.95000004768372,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649
202,6,2025-01-29,7604,4.71000003814697,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692
203,6,2025-01-30,4729,2.9300000667572,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506
204,6,2025-02-01,3609,2.27999997138977,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447
205,6,2025-02-02,7018,4.34999990463257,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690
206,6,2025-02-03,5992,3.72000002861023,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604
207,6,2025-02-04,6564,4.07000017166138,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658
208,6,2025-02-05,12167,7.53999996185303,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926
209,6,2025-02-06,8198,5.07999992370605,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736
210,6,2025-02-07,4193,2.59999990463257,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491
211,6,2025-02-08,5528,3.45000004768372,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555
212,6,2025-02-09,10685,6.61999988555908,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869
213,6,2025-02-10,254,0.159999996423721,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141
214,6,2025-02-11,8580,5.32000017166138,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698
215,6,2025-02-12,8891,5.51000022888184,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364
96,7,2025-01-01,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324
97,7,2025-01-02,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324
98,7,2025-01-03,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324
99,7,2025-01-04,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1324
100,7,2025-01-05,4931,3.3199999332428,0.0,0.0,3.3199999332428,0.0,0,0,175,1265,1708
101,7,2025-01-06,6999,4.71999979019165,0.0,0.0,4.71999979019165,0.0,0,0,320,1120,1950
102,7,2025-01-07,1846,1.24000000953674,0.0,0.0,1.24000000953674,0.0,0,0,93,1347,1508
103,7,2025-01-08,3417,2.29999995231628,0.0,0.0,2.29999995231628,0.0,0,0,153,1287,1625
104,7,2025-01-09,4863,3.27999997138977,0.0599999986588955,0.419999986886978,2.79999995231628,0.0,1,11,208,1220,1772
105,7,2025-01-10,2277,1.52999997138977,0.0,0.0,1.52999997138977,0.0,0,0,103,1337,1530
106,7,2025-01-11,11230,7.67000007629395,0.889999985694885,0.119999997317791,6.65999984741211,0.0,10,2,390,1038,2206
107,7,2025-01-12,2098,1.4099999666214,0.0,0.0,1.4099999666214,0.0,0,0,69,617,790
216,7,2025-01-12,10725,7.48999977111816,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124
217,7,2025-01-13,7275,4.90000009536743,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003
218,7,2025-01-14,3973,2.6800000667572,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696
219,7,2025-01-15,5205,3.50999999046326,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801
220,7,2025-01-16,5057,3.41000008583069,0.0,0.0,3.40000009536743,0.0,0,0,195,1245,1724
221,7,2025-01-17,6198,4.17999982833862,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852
222,7,2025-01-18,6559,4.42000007629395,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905
223,7,2025-01-19,5997,4.03999996185303,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811
224,7,2025-01-20,7192,4.84999990463257,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922
225,7,2025-01-21,3404,2.28999996185303,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127,1302,1610
226,7,2025-01-22,5583,3.75999999046326,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851
227,7,2025-01-23,5079,3.42000007629395,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804
228,7,2025-01-24,4165,2.80999994277954,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725
229,7,2025-01-25,3588,2.42000007629395,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152,1280,1654
230,7,2025-01-26,3409,2.29999995231628,0.0,0.0,2.29999995231628,0.0,0,0,147,1293,1632
231,7,2025-01-27,1715,1.1599999666214,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481
232,7,2025-01-28,1532,1.02999997138977,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473
233,7,2025-01-29,924,0.620000004768372,0.0,0.0,0.620000004768372,0.0,0,0,45,1395,1410
234,7,2025-01-30,4571,3.07999992370605,0.0,0.0,3.0699999332428,0.0,0,0,234,1206,1779
235,7,2025-02-01,772,0.519999980926514,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403
236,7,2025-02-02,3634,2.45000004768372,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613
237,7,2025-02-03,7443,5.01999998092651,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878
238,7,2025-02-04,1201,0.810000002384186,0.0,0.0,0.810000002384186,0.0,0,0,52,1388,1426
239,7,2025-02-05,5202,3.50999999046326,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223,1206,1780
240,7,2025-02-06,4878,3.28999996185303,0.0,0.0,3.28999996185303,0.0,0,0,204,1236,1742
241,7,2025-02-07,7379,4.96999979019165,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972
242,7,2025-02-08,5161,3.48000001907349,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821
243,7,2025-02-09,3090,2.07999992370605,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630
244,7,2025-02-10,6227,4.19999980926514,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899
245,7,2025-02-11,6424,4.32999992370605,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903
246,7,2025-02-12,2661,1.78999996185303,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125
108,8,2024-12-29,10272,6.78999996185303,0.159999996423721,3.11999988555908,3.5,0.0,2,58,208,700,2041
109,8,2024-12-30,10533,7.09999990463257,1.76999998092651,2.05999994277954,3.26999998092651,0.0,21,35,255,615,2187
110,8,2024-12-31,6760,4.46999979019165,0.0,0.0,4.46999979019165,0.0,0,0,250,613,1929
111,8,2025-01-01,8328,5.51000022888184,0.0,2.0,3.5,0.0,0,33,212,804,1935
112,8,2025-01-02,15459,10.2200002670288,3.58999991416931,0.810000002384186,5.82000017166138,0.0,51,16,327,583,2438
113,8,2025-01-03,7485,4.94999980926514,0.0,0.0,4.94999980926514,0.0,0,0,324,491,2035
114,8,2025-01-04,10254,6.80000019073486,1.41999995708466,1.23000001907349,4.15999984741211,0.0,21,25,231,638,2099
115,8,2025-01-05,10114,6.82000017166138,1.63999998569489,0.479999989271164,4.67999982833862,0.0,18,9,269,696,2096
116,8,2025-01-06,11107,7.34000015258789,0.899999976158142,2.75999999046326,3.6800000667572,0.0,14,46,196,759,2058
117,8,2025-01-07,10320,6.84999990463257,0.680000007152557,1.23000001907349,4.94000005722046,0.0,15,32,315,1002,2338
118,8,2025-01-08,10209,6.75,0.159999996423721,0.349999994039536,6.23000001907349,0.0,2,6,316,711,2104
119,8,2025-01-09,16081,10.6300001144409,1.25,1.82000005245209,7.55999994277954,0.0,16,32,401,970,2488
120,8,2025-01-10,10078,6.82999992370605,1.01999998092651,0.119999997317791,5.69000005722046,0.0,12,3,303,463,2164
121,8,2025-01-11,10001,6.6100001335144,0.330000013113022,2.9300000667572,3.35999989509583,0.0,5,52,196,788,2009
122,8,2025-01-12,0,0.0,0.0,0.0,0.0,0.0,0,0,0,425,399
247,8,2025-01-12,10113,6.82999992370605,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344
248,8,2025-01-13,10352,7.01000022888184,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038
249,8,2025-01-14,10129,6.69999980926514,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010
250,8,2025-01-15,10465,6.92000007629395,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133
251,8,2025-01-16,22244,15.0799999237061,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670
252,8,2025-01-17,5472,3.61999988555908,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882
253,8,2025-01-18,8247,5.44999980926514,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944
254,8,2025-01-19,6711,4.44000005722046,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346
255,8,2025-01-20,10999,7.26999998092651,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198
256,8,2025-01-21,10080,6.75,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048
257,8,2025-01-22,7804,5.15999984741211,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946
258,8,2025-01-23,16901,11.3699998855591,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629
259,8,2025-01-24,9471,6.26000022888184,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187
260,8,2025-01-25,9482,6.38000011444092,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095
261,8,2025-01-26,5980,3.95000004768372,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861
262,8,2025-01-27,11423,7.57999992370605,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194
263,8,2025-01-28,5439,3.59999990463257,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854
264,8,2025-01-29,42,0.0299999993294477,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403
123,9,2025-01-01,890,0.600000023841858,0.0,0.0,0.600000023841858,0.0,0,0,41,1399,1335
124,9,2025-01-02,2214,1.49000000953674,0.0,0.0,1.49000000953674,0.0,0,0,197,1243,1559
125,9,2025-01-03,7640,5.13000011444092,0.189999997615814,0.800000011920929,4.15000009536743,0.0,3,15,315,1107,1845
126,9,2025-01-04,9713,6.53000020980835,0.340000003576279,0.889999985694885,5.28999996185303,0.0,6,24,355,1055,2046
127,9,2025-01-05,8432,5.67000007629395,0.0,0.0,5.65000009536743,0.0099999997764825,0,0,374,1066,1953
128,9,2025-01-06,7350,4.94000005722046,0.0,0.0,4.94000005722046,0.0,0,0,382,1058,1910
129,9,2025-01-07,9353,6.30999994277954,0.370000004768372,0.689999997615814,5.23999977111816,0.0,5,17,363,1055,2035
130,9,2025-01-08,7157,4.80999994277954,0.0,0.0,4.80999994277954,0.0,0,0,380,1060,1944
131,9,2025-01-09,14103,9.5600004196167,3.01999998092651,0.409999996423721,6.1399998664856,0.0099999997764825,46,8,288,1098,2257
132,9,2025-01-10,5290,3.54999995231628,0.0399999991059303,0.340000003576279,3.17000007629395,0.0,1,8,251,1180,1724
133,9,2025-01-11,7497,5.03999996185303,0.0,0.0,5.03999996185303,0.0,0,0,357,882,1741
134,9,2025-01-12,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0
265,9,2025-01-12,8796,5.90999984741211,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982
266,9,2025-01-13,7618,5.11999988555908,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004
267,9,2025-01-14,7910,5.32000017166138,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893
268,9,2025-01-15,8482,5.69999980926514,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063
269,9,2025-01-16,9685,6.65000009536743,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305,1087,2148
270,9,2025-01-17,2524,1.70000004768372,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529
271,9,2025-01-18,7762,5.23999977111816,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890
272,9,2025-01-19,7948,5.36999988555908,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956
273,9,2025-01-20,9202,6.30000019073486,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378,1035,2094
274,9,2025-01-21,8859,5.98000001907349,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371,1057,1970
275,9,2025-01-22,7286,4.90000009536743,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241
276,9,2025-01-23,9317,6.34999990463257,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330,1077,2021
277,9,2025-01-24,6873,4.67999982833862,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898
278,9,2025-01-25,7373,4.94999980926514,0.0,0.0,4.94999980926514,0.0,0,0,359,1081,1907
279,9,2025-01-26,8242,5.53999996185303,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882
280,9,2025-01-27,3516,2.35999989509583,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966
281,9,2025-01-28,7913,5.40999984741211,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213,1192,1835
282,9,2025-01-29,7365,4.94999980926514,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206,1191,1780
283,9,2025-01-30,8452,5.67999982833862,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248,1167,1830
284,9,2025-02-01,7399,4.96999979019165,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196,1219,1739
285,9,2025-02-02,7525,5.05999994277954,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878
286,9,2025-02-03,7412,4.98000001907349,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363,1070,1906
287,9,2025-02-04,8278,5.55999994277954,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015
288,9,2025-02-05,8314,5.6100001335144,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971
289,9,2025-02-06,7063,4.75,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910
290,9,2025-02-07,4940,3.38000011444092,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897
291,9,2025-02-08,8168,5.53999996185303,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096
292,9,2025-02-09,7726,5.19000005722046,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906
293,9,2025-02-10,8275,5.55999994277954,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373,1067,1962
294,9,2025-02-11,6440,4.32999992370605,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319,1121,1826
295,9,2025-02-12,7566,5.1100001335144,0.0,0.0,5.1100001335144,0.0,0,0,268,720,1431
135,10,2024-12-29,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920
136,10,2024-12-30,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920
137,10,2024-12-31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920
138,10,2025-01-01,0,0.0,0.0,0.0,0.0,0.0,0,660,0,780,4562
139,10,2025-01-02,4126,3.22000002861023,0.0,0.0,3.22000002861023,0.0,0,0,720,720,2881
140,10,2025-01-03,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920
141,10,2025-01-04,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1920
142,10,2025-01-05,2063,1.61000001430511,0.0,0.0,1.61000001430511,0.0,0,0,630,99,1144
143,11,2025-01-01,5785,3.95000004768372,0.0,0.0,3.91000008583069,0.0399999991059303,0,0,311,1129,1852
144,11,2025-01-02,7625,5.23000001907349,1.67999994754791,0.0399999991059303,3.5,0.0099999997764825,24,1,341,1074,2069
145,11,2025-01-03,4706,3.21000003814697,0.0,0.0,3.21000003814697,0.0,0,0,299,1141,1816
146,11,2025-01-04,5861,4.01999998092651,1.29999995231628,0.219999998807907,2.49000000953674,0.0099999997764825,20,7,233,1180,1878
147,11,2025-01-05,4460,3.03999996185303,0.0,0.0,3.01999998092651,0.0299999993294477,0,0,248,1192,1787
148,11,2025-01-06,6406,4.3899998664856,0.779999971389771,0.0900000035762787,3.51999998092651,0.0099999997764825,17,4,325,1094,2010
149,11,2025-01-07,7392,5.09999990463257,0.870000004768372,0.159999996423721,4.05000019073486,0.0199999995529652,14,9,332,1085,2038
150,11,2025-01-08,5551,3.78999996185303,0.0,0.0,3.76999998092651,0.0099999997764825,0,0,282,1158,1815
151,11,2025-01-09,8827,6.25,1.76999998092651,0.479999989271164,4.0,0.0099999997764825,21,10,346,1063,2062
152,11,2025-01-10,4662,3.1800000667572,1.03999996185303,0.150000005960464,1.99000000953674,0.0,22,4,152,735,1276
296,11,2025-01-12,4747,3.24000000953674,0.0,0.0,3.23000001907349,0.0099999997764825,0,0,280,1160,1788
297,11,2025-01-13,9715,6.63000011444092,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093
298,11,2025-01-14,8844,6.03000020980835,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6,25,370,1039,2065
299,11,2025-01-15,7451,5.07999992370605,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908
300,11,2025-01-16,6905,4.73000001907349,0.0,0.0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908
301,11,2025-01-17,8199,5.88000011444092,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11,2,322,1105,1964
302,11,2025-01-18,6798,4.6399998664856,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20,7,343,1070,2014
303,11,2025-01-19,7711,5.26000022888184,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985
304,11,2025-01-20,4880,3.32999992370605,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867
305,11,2025-01-21,8857,6.07000017166138,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18,9,376,1037,2124
306,11,2025-01-22,3843,2.61999988555908,0.0,0.0,2.60999989509583,0.0099999997764825,0,0,206,1234,1669
307,11,2025-01-23,7396,5.07000017166138,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303,1115,1995
308,11,2025-01-24,6731,4.59000015258789,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921
309,11,2025-01-25,5995,4.09000015258789,0.0,0.0,4.09000015258789,0.0,0,0,416,1024,2010
310,11,2025-01-26,8283,5.78999996185303,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22,2,333,1083,2057
311,11,2025-01-27,7904,5.42000007629395,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24,13,346,1057,2095
312,11,2025-01-28,5512,3.75999999046326,0.0,0.0,3.75999999046326,0.0,0,0,385,1055,1972
313,11,2025-01-29,9135,6.23000001907349,0.0,0.0,6.21999979019165,0.0099999997764825,0,0,402,1038,2044
314,11,2025-01-30,5250,3.57999992370605,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17,4,300,1119,1946
315,11,2025-02-01,3077,2.09999990463257,0.0,0.0,2.08999991416931,0.0,0,0,172,842,1237
153,12,2025-01-01,4499,3.00999999046326,0.0,0.0,3.00999999046326,0.0,0,0,168,842,1288
154,12,2025-01-02,7618,5.09999990463257,0.0,0.180000007152557,4.90999984741211,0.0,0,6,302,842,1490
155,12,2025-01-03,11508,7.69999980926514,2.17000007629395,0.839999973773956,4.69000005722046,0.0,29,22,282,748,1630
156,12,2025-01-04,11943,7.98999977111816,1.02999997138977,2.00999999046326,4.94999980926514,0.0,16,43,297,710,1648
157,12,2025-01-05,12303,8.22999954223633,1.71000003814697,1.35000002384186,5.17000007629395,0.0,26,32,291,605,1649
158,12,2025-01-06,15425,10.3199996948242,1.62000000476837,1.82000005245209,6.86999988555908,0.0,24,45,331,614,1783
159,12,2025-01-07,8422,5.63000011444092,0.0,3.59999990463257,2.03999996185303,0.0,0,81,139,815,1431
160,12,2025-01-08,10226,6.84000015258789,0.0,4.44000005722046,2.40000009536743,0.0,0,101,174,685,1524
161,12,2025-01-09,14583,9.76000022888184,2.48000001907349,1.74000000953674,5.53000020980835,0.0,35,36,254,697,1697
162,12,2025-01-10,3573,2.39000010490417,0.939999997615814,0.409999996423721,0.970000028610229,0.0,15,8,99,866,1232
163,12,2025-01-11,3108,2.14000010490417,0.0700000002980232,0.0399999991059303,1.96000003814697,0.0,1,1,129,894,1223
164,12,2025-01-12,759,0.569999992847443,0.0,0.0,0.569999992847443,0.0,0,0,17,187,182
316,12,2025-01-12,8856,5.98000001907349,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450
317,12,2025-01-13,10035,6.71000003814697,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153,754,1495
318,12,2025-01-14,7641,5.1100001335144,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214,801,1433
319,12,2025-01-15,9010,6.05999994277954,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468
